Less24,RecvMonth,Similarity
False,75,0.7633737076544623
False,95,0.7637090190024077
False,213,0.5866020372204311
False,153,0.737568570346738
False,151,0.5775547924551677
False,172,0.8048671871045641
False,116,0.8031581667584327
False,250,0.7875426304737428
False,248,0.8538574935086929
False,171,0.966182563650642
False,245,0.9072673435671655
False,114,0.6577852669174113
False,50,0.9438032216740753
True,106,0.9041293468946421
False,128,0.7729068508632762
False,210,0.8701441036530092
False,169,0.7828236460992664
False,130,0.6927079644603783
False,116,0.7835066799287101
False,25,0.933694636967344
False,176,0.950258542385012
False,159,0.9831018354810176
False,246,0.6810604238203047
False,213,0.8683065817142182
False,86,0.8066554985736628
False,226,0.886844059919525
False,69,0.8380571629800756
False,157,0.7267298876271131
False,213,0.987941226214915
False,44,0.8986240662329189
False,255,0.889907085476487
False,131,0.8482763244484947
False,213,0.7966655844085448
False,187,0.6834444107340139
False,212,0.8528821657859795
False,245,0.9495259737185786
False,219,0.784191678450734
False,149,0.9367399675067409
False,223,0.8365922775196755
False,37,0.7852217929563793
False,251,0.9463894314988829
False,227,0.7722948657081111
True,132,0.535698201581896
False,165,0.8569347466272195
False,228,0.6550518061947667
False,140,0.7335369682050664
False,204,0.9298391691627739
False,160,0.9491823318142869
False,161,0.8954452685594895
False,214,0.8721221035905246
False,226,0.9337570568482475
False,124,0.8165589732472011
False,159,0.7693134203379723
False,150,0.9173935219682487
False,223,0.9211068606003133
False,247,0.9296195795423496
False,122,0.9708460439220822
False,47,0.7722525190376218
False,151,0.8672265657689596
False,25,0.8346861482141098
False,103,0.8365263998221052
False,133,0.7565316805291973
False,59,0.8156313753831624
False,255,0.9298090127098545
False,209,0.7727990924807356
False,159,0.7637559897783828
False,46,0.6832345614600464
False,184,0.9061797941295665
False,91,0.8483121012734437
False,100,0.6794798580873251
False,237,0.8301360109383309
False,120,0.9754098045129587
False,246,0.765972703714265
False,202,0.9593573630544755
False,219,0.8864354437199174
False,231,0.8536378659948146
False,163,0.9183252946338447
False,236,0.8551429614098445
False,17,0.8104345225671113
False,156,0.7631316025048568
False,198,0.8387892815523175
False,84,0.8993592089987579
False,146,0.4052384080835769
False,164,0.90231910710823
False,181,0.7606773072223978
False,234,0.9280678166777956
False,217,0.7758850212291493
False,201,0.6688890790378159
False,222,0.7385515475617149
False,237,0.9281612342362221
False,176,0.8546650217048464
False,138,0.7521402240272543
False,221,0.8121397819961157
False,55,0.8826136259067678
False,247,0.8548944861215695
True,173,0.39365151520762065
False,18,0.756801413587535
False,218,0.78377996386295
False,85,0.8509366400467832
False,180,0.9138566425462039
False,215,0.9121629645498522
False,132,0.9686796836470839
False,45,0.9386950772887059
False,59,0.8484553118298417
False,234,0.9503469204597543
False,83,0.375275015295406
False,243,0.8291203920750999
True,63,0.8239626291906351
False,195,0.934660646737462
False,172,0.8428067660772409
False,246,0.5165114156277175
False,153,0.8164267792108062
False,239,0.8520482481887615
False,166,0.8754610074799556
False,230,0.732195355275442
False,173,0.7118794671431894
True,252,0.9374406024929564
False,109,0.888135178517288
False,198,0.9523948005363129
False,87,0.47643901178789966
False,231,0.6368560881829697
False,142,0.9454703054452327
False,102,0.9194527168101397
False,86,0.9190559848618416
False,51,0.9370496106327536
False,141,0.8838931987309376
False,218,0.8934162839023441
False,58,0.9139523561751807
False,252,0.7643737110643416
False,138,0.2919282575716692
False,153,0.6258548544109134
False,142,0.7664008500278221
False,201,0.8856157336445741
False,111,0.8138465903443838
False,154,0.9134749219769904
False,140,0.8729292553765852
False,161,0.9271373280269877
False,182,0.9426653934273168
False,163,0.818444705241251
False,23,0.963385763493875
True,122,0.6640716448783223
False,22,0.8144309108012409
False,127,0.6420580856957717
False,158,0.8213346673610402
True,85,0.9519325445434117
False,234,0.8263226553790883
False,85,0.8555709991003999
False,229,0.8264827669872111
False,64,0.7978333847005927
False,32,0.831852213033598
True,174,0.3934398960051814
False,171,0.8210890392388794
False,188,0.6259269926212896
False,245,0.8454213693827118
True,143,0.41030233745168876
False,177,0.960373898376892
False,138,0.8326437984206788
False,129,0.8157825398012195
False,198,0.9189374329458405
False,184,0.691157510091716
False,71,0.8063966067335636
False,245,0.866828727497913
False,172,0.8301200263302009
False,244,0.929653498458315
False,241,0.7559860200842425
False,155,0.7811667341809657
False,150,0.7363608833837191
False,221,0.8863846512107569
False,146,0.5659597088740506
False,237,0.647238300594461
True,173,0.8361015564358601
False,253,0.7682749142169563
False,162,0.4307352344504356
False,256,0.5836013558906498
False,170,0.7430585334584852
False,51,0.8363863634881271
False,242,0.8527470628398839
False,120,0.8086323722463833
True,239,0.971408728386872
False,215,0.7021804126922329
False,149,0.7623611843202978
False,236,0.7929520035906605
False,9,0.64592802461848
False,208,0.9658736498662777
False,163,0.5595264882448858
False,163,0.7831542663283766
False,231,0.7513210266547091
True,207,0.7784706876101563
False,204,0.604392782438582
False,166,0.8400406297283437
False,145,0.8805643322696315
False,250,0.9067764242636999
False,75,0.9518969351369531
False,244,0.6958410332326068
True,100,0.6514807845486781
False,210,0.8397354621577753
False,9,0.8582217918015529
False,226,0.9178241768027906
False,161,0.8554991026413795
False,151,0.826712277903721
False,243,0.9084783498684448
False,220,0.9329765728355683
False,165,0.7636029690938778
False,130,0.842415507056862
False,189,0.8464014788741382
False,140,0.9647232055192315
False,163,0.7194388551166022
False,151,0.701249104500811
False,244,0.9190498960527822
False,237,0.6668567221884394
False,5,0.6445665113699276
False,77,0.7212176567023783
True,90,0.7749012219455421
False,160,0.9536093986144303
False,235,0.9218720553049411
False,218,0.6748261170621344
False,154,0.8254834257193921
False,245,0.8694949018667407
False,96,0.9493360205304555
False,247,0.9282999500546527
False,209,0.8815569509869882
True,146,0.8698689008855052
False,134,0.8171924432689711
False,167,0.9480696465074572
True,222,0.7029440784169092
False,154,0.8769376295262962
False,223,0.883294140144348
False,149,0.7974191906389666
False,177,0.5942748707868295
True,254,0.8171577742564466
False,179,0.668718167149339
False,146,0.8688177198801151
False,114,0.7261981590991449
False,169,0.9348612762571336
False,139,0.8258430808849407
False,243,0.7279499721048289
False,136,0.8315357690019621
False,181,0.8792013799027786
False,212,0.719442408522736
False,201,0.8053904328759316
False,149,0.7661690229603254
False,254,0.9019526116128403
False,142,0.7897025694507823
False,214,0.8181683314842622
False,177,0.9084459429858488
False,108,0.6893723550582853
False,227,0.8798160379966002
False,91,0.8233980058991063
False,188,0.8334807221002981
True,116,0.7400767199065763
False,218,0.576154485568668
False,166,0.5677196021145117
False,168,0.4861228118875829
False,177,0.8284281862426216
False,146,0.7623320491773934
False,199,0.895909800549837
True,146,0.8664548846117
False,239,0.9658915302726462
False,220,0.8469795715946965
False,169,0.6940094125231945
False,139,0.4389121453919177
False,30,0.8702778942207329
False,107,0.7789206995019528
False,215,0.824656759888526
False,148,0.9450523955982493
False,32,0.7360167977139732
False,244,0.7645154307277733
False,100,0.4148778412822959
False,183,0.9556713781644833
False,158,0.5327265563859137
False,139,0.8620402569633943
False,250,0.6595916346378624
False,57,0.8276075337693265
False,92,0.917112393634178
False,209,0.7381506067401712
False,132,0.8131848899974401
False,79,0.8278325727055005
False,50,0.7135243708227044
False,96,0.9544673027339836
False,123,0.6855320238108218
False,97,0.8301183724385497
False,107,0.8320496934022575
False,121,0.6683025277355775
False,42,0.8766241433284209
False,57,0.7791473280156715
False,214,0.7564433127005135
False,140,0.9061033774140507
False,162,0.8892565635796569
False,190,0.8460404800828509
False,209,0.8864731410765172
True,145,0.9292265000943813
False,208,0.9246149120222484
False,160,0.9084697848402201
False,13,0.8721373571030532
False,114,0.9261886952182643
False,128,0.46497988511996674
False,104,0.7412670406062732
False,251,0.8160269750298959
False,144,0.8995207519023504
False,190,0.944492593845975
True,148,0.926376724908418
False,91,0.9138418291179874
False,184,0.9437905841142243
False,86,0.728168603033823
False,204,0.8367615446556247
False,233,0.9264990316100074
False,151,0.9185460101419505
False,186,0.8267483983774878
False,257,0.8939333442102649
False,96,0.9024933485376051
False,190,0.646555347025008
False,151,0.8775006031281568
False,160,0.7281767563150697
False,255,0.6280140235459345
False,237,0.5801173752079447
False,249,0.9379885126515667
False,196,0.9410814869932771
False,211,0.8146292391180795
False,117,0.9096121955255162
True,236,0.8848978047048612
False,224,0.8619864747016035
False,162,0.9584039907963982
True,223,0.9646131430973088
False,122,0.719017269893085
True,52,0.8466349749037114
False,193,0.6949834732408074
False,131,0.6596966871704506
False,214,0.855520862037636
False,44,0.8043582816489293
False,130,0.8686718485114129
False,139,0.8746590945628722
False,155,0.9178478855374113
False,200,0.9059445561019751
False,196,0.9194809811760387
False,87,0.8091901000619763
False,93,0.7526637584526881
False,155,0.9131480763496914
False,199,0.8406963741902584
False,165,0.9335688339679186
False,103,0.6739171343864828
False,146,0.8889553756101187
False,188,0.9508568879973348
False,117,0.8657828229844681
False,128,0.7285688168200788
False,146,0.8468189427139272
False,163,0.8262968357326824
False,139,0.928172353080788
True,167,0.8314739124951545
False,214,0.8184868112896339
False,237,0.9748892899915841
False,247,0.7628959911152884
True,131,0.94679369425686
False,133,0.806987672627789
False,130,0.8803324747257117
False,173,0.9054492433616792
False,115,0.8178718808561116
False,77,0.6037516574130782
False,249,0.4709643301656344
False,111,0.8923682393420852
False,42,0.6693634536053817
False,178,0.7956126155791038
False,236,0.8522170692569545
False,79,0.7193863872445759
False,123,0.8038387651073047
False,150,0.8933277480532512
False,249,0.8542814176789597
False,101,0.7148600048812678
False,131,0.9711018694532478
False,44,0.5023567535786105
True,113,0.47951099906311834
False,210,0.8993301263467275
False,164,0.6269597636546246
False,187,0.5728497570820219
False,253,0.9579623443564187
True,124,0.6219167760484661
False,151,0.798646880650346
False,254,0.8817027710234518
False,116,0.6728014803406535
False,205,0.4880002108773602
False,59,0.6722639401118159
False,161,0.7524478047466553
False,201,0.9727883794601098
False,120,0.8533055569785422
False,244,0.8238843780011539
False,69,0.7041381865129641
False,173,0.84537413903041
False,213,0.6199549183801492
False,121,0.8517989236524646
False,141,0.8080681497531883
False,163,0.9595460361728542
False,253,0.9015369347515018
False,214,0.849198027138802
False,79,0.9388380258483467
False,29,0.6190637594744692
False,249,0.8856558052170368
False,249,0.7478422623463804
False,26,0.7739376018307742
False,29,0.8952091452630841
False,254,0.5910907108879792
False,140,0.83701246499046
False,51,0.9686088668956135
False,243,0.8305075182453971
False,201,0.8972543588685368
False,206,0.7577921718188351
False,208,0.5485366655458296
False,205,0.9646199872241984
False,166,0.8210198901140704
True,132,0.9760744999733608
False,153,0.9148105479806248
False,177,0.9020205157440935
False,255,0.7614890245781271
False,245,0.8439023771393064
False,176,0.8423794695777915
False,89,0.8681322207561999
False,104,0.8589557151919756
False,122,0.7260706773013548
False,245,0.9410980626116111
False,173,0.8561770309047114
False,159,0.5693193051133564
False,177,0.9121508380077985
False,105,0.7973271544766776
False,195,0.9677727231806826
False,212,0.693245368762004
False,219,0.8205715584027566
True,116,0.8554188783851009
False,240,0.9561253214261464
False,235,0.4128609516588944
True,212,0.9674439834929452
False,248,0.9224190545029449
False,201,0.9011588070286761
False,-1,0.7197264127745174
False,152,0.9681484156583021
True,207,0.7049614608895758
False,73,0.6058942202963528
False,124,0.7857432025809666
False,166,0.8028768273784382
False,45,0.7915155104966188
False,189,0.8969171462173257
False,69,0.8366983889853761
False,91,0.9463590443476014
False,243,0.9550955677270219
False,231,0.9770005647702904
False,137,0.6898680522575289
False,166,0.9171173315633832
False,143,0.6576842328139674
False,247,0.897998501458046
True,230,0.7030285947025312
False,91,0.900289081804142
False,135,0.4766410518996631
False,224,0.897697586572307
False,102,0.8190305649469388
False,161,0.43933429912303057
False,162,0.7493431095109366
False,239,0.9181907330814454
False,241,0.7695515561357696
False,241,0.7264818095738726
True,177,0.9012285033876746
False,237,0.762438687068232
False,238,0.9306436910508632
False,140,0.8193370591951917
False,146,0.4743467776987067
False,94,0.8178558104535143
False,158,0.8044262320695519
False,252,0.868206663666417
False,126,0.9014888650450992
True,150,0.6594879885814503
False,44,0.9552356455232008
False,125,0.860334047506218
False,233,0.8929599752403572
False,18,0.8304682814048313
False,242,0.6145218923402052
False,41,0.6783221176603664
False,127,0.8648109111772131
False,103,0.8307205022135832
False,164,0.9183526066865492
False,70,0.9220479847631591
False,122,0.7805689350323852
False,214,0.9196564767453261
False,152,0.7878455286566167
False,211,0.7995526047730752
False,127,0.8863011775043727
False,128,0.8898778102199268
False,162,0.46316983183811894
False,116,0.7271351112889178
False,149,0.7987509026196709
False,166,0.7195980907203139
False,128,0.5150074374228938
False,183,0.9534689884597553
False,231,0.801893980101757
False,110,0.6876649199699155
False,253,0.8859014433217456
False,161,0.9457315212299677
False,170,0.9453071798698476
False,198,0.8307377478643095
False,52,0.8451789059167928
True,192,0.713376696445869
False,251,0.8391241664658049
False,18,0.9151345153293478
False,201,0.837055706880137
False,152,0.5936939486576943
False,234,0.8602998488441571
False,133,0.8379724153034599
False,196,0.8618480227269615
False,91,0.9390688265755733
False,139,0.7307231191909052
False,197,0.6649417638462782
False,122,0.878343502286053
False,132,0.879015934189062
False,116,0.8544824330434908
False,151,0.9191392164136586
False,246,0.8530654277316522
False,219,0.9174097242200715
False,206,0.8397047862256403
False,140,0.9226230486733689
False,159,0.9098334281501157
False,256,0.9577183743090049
False,202,0.8340040834722473
False,11,0.43639009609754004
False,122,0.39743007093831795
False,240,0.7539182870638839
False,178,0.8203263847871798
False,249,0.5165350286133605
False,31,0.9482400850385962
False,211,0.7655804686572596
False,139,0.7737538101875706
False,243,0.913657475781464
False,252,0.8711115964393662
False,134,0.5363189010101488
False,241,0.8401197313630885
False,219,0.8773907277122113
False,110,0.8957207152813981
True,117,0.7385254303861262
False,159,0.8876556935659964
False,61,0.5624986583687909
False,152,0.9325753976246186
False,192,0.8580023697804203
False,221,0.8967958663986653
True,127,0.901988112178057
False,207,0.9320207850514997
False,137,0.8594788264597223
False,90,0.8234795783512425
False,232,0.9487692139021533
False,176,0.9771460061384487
False,139,0.8049330463042139
False,95,0.858176929550443
False,152,0.6203420327313558
True,181,0.8298993519667708
False,56,0.681805516444026
False,258,0.9579470709665242
False,244,0.7051226809031858
False,246,0.8097558955971443
False,130,0.951576923707615
False,191,0.8523450591528059
False,148,0.848760502562377
False,61,0.913061861693245
False,21,0.8937678070338637
False,208,0.6406426404484582
False,96,0.7108890475184859
False,242,0.8975734078912115
False,135,0.7257035186493637
False,57,0.7093736875066247
False,194,0.9862708442378079
False,199,0.954381734590463
False,110,0.7033969136055932
False,166,0.528562799856487
False,158,0.9560662912145027
False,123,0.8564082857992399
True,161,0.91727185511168
False,227,0.8436950587272793
False,195,0.9536590232353631
False,210,0.8431293091703423
False,11,0.9282167414433702
False,252,0.8349079022558281
False,133,0.8988452248752344
False,44,0.6394053290709311
False,138,0.8664177225522405
False,218,0.6844444133615469
False,134,0.7625512598391226
False,229,0.7362061838150405
False,179,0.8133942319608738
False,195,0.8192846548631508
False,130,0.7526526175668398
False,105,0.8202658662012382
False,200,0.9265776977614852
False,113,0.8274095158878758
False,245,0.8270772561582793
False,68,0.780006026119129
False,150,0.9038535301441357
False,210,0.8408922497731278
False,250,0.8508298363507982
False,194,0.9013990368560962
False,247,0.9246415381607673
False,96,0.916845703192934
False,159,0.9066833340738637
False,172,0.8580886435789793
False,219,0.7895231956270624
False,163,0.9008408221037855
False,211,0.7658634974606654
False,215,0.7755427354369971
False,150,0.8741498124427669
True,121,0.9604194513517397
False,121,0.7343395746461417
False,238,0.6700964805626971
False,94,0.7986245288944466
False,240,0.8889333922255075
False,236,0.5974840820139089
False,137,0.9663549231998073
True,126,0.8210172551599163
True,109,0.7116696064115218
False,93,0.7316787436641962
False,99,0.8508342933617603
False,69,0.956864348377901
True,134,0.8263136782109818
False,86,0.9234343263013729
False,217,0.8714258537229208
False,140,0.8424302228565111
False,143,0.9185269288852927
False,83,0.8150184164592669
True,189,0.9377883367880002
False,188,0.7287404340309528
False,195,0.6876620502635524
False,177,0.924915823068234
False,151,0.9221458335870211
False,39,0.5979173530810344
False,213,0.9017004756425937
False,94,0.5942578175063394
False,217,0.6503946608812116
False,144,0.7785222914343499
False,247,0.8959570956473463
False,243,0.9014087786720503
False,243,0.853966373909665
False,22,0.8729707714174039
False,172,0.8088218716613848
False,166,0.9263728979339211
False,192,0.8823663549454871
False,8,0.7151047006351797
False,193,0.8161519881028814
False,68,0.9110083495150146
False,50,0.9095588221036386
False,118,0.7437446277760766
False,130,0.942499312795518
False,179,0.7908852591950928
False,159,0.7116434025125007
False,65,0.8573724278628011
False,119,0.8637795591786761
False,137,0.8098891074912524
True,131,0.9077966013138791
False,170,0.889080919496557
False,140,0.9420970527445717
False,181,0.9782877989249992
True,140,0.9288748648757935
False,106,0.9537945713418183
True,164,0.9079881717119378
False,89,0.8599768147525693
False,144,0.8222796773718943
False,244,0.8042656352288617
False,188,0.7462111277489272
False,110,0.5649970471938575
False,133,0.8881774667036256
False,57,0.7289284892226645
False,225,0.9759634195985358
False,59,0.6839350186802146
False,182,0.8001131098193714
False,196,0.9542580442957815
False,204,0.9194031848544142
False,219,0.8117171081574402
False,144,0.906764361259287
False,60,0.565491319360046
False,187,0.9041978229850894
False,117,0.9328057071363546
False,50,0.8710313662046913
False,70,0.9474130957935626
False,109,0.8274391792215392
False,157,0.6717563157345109
False,220,0.8138803456644146
False,160,0.631459721134637
False,175,0.8003635841450288
False,121,0.897246253744682
False,183,0.9313490794309643
False,238,0.9460315642645793
False,151,0.7972250401470866
False,89,0.8491644990436686
False,176,0.8689984554563019
False,141,0.7960768830770973
False,255,0.8969974613668181
False,105,0.5836356185739662
False,157,0.7799172242063479
False,160,0.8187679133399441
False,200,0.9084130667468585
False,234,0.9250601654854187
True,205,0.9312156672620997
False,132,0.8706610312516416
False,157,0.7154436823072482
False,59,0.8484195987662805
False,152,0.6203737484360901
False,209,0.8467014422136186
False,19,0.8940268513272952
False,38,0.6700553201351955
False,138,0.9420973579706552
False,102,0.6207975417944437
False,200,0.8960847900293272
False,224,0.8725326787070342
False,246,0.9452037673447949
False,19,0.9099737655287576
False,190,0.9774636732160359
False,20,0.6476919414338822
False,220,0.6015926406714317
False,154,0.873424077994121
False,90,0.6444456083128831
False,73,0.793926120079271
False,251,0.7113611273432313
False,18,0.6038985526124192
False,240,0.7194340579270426
False,148,0.9183493713890512
False,139,0.5261429071770226
False,96,0.9122246647955681
False,159,0.7232389008430438
False,144,0.7918625350627115
False,206,0.49562447068228743
False,247,0.9002770865409593
False,237,0.8771949617871855
False,238,0.9169122299758712
False,120,0.8733320248451497
False,205,0.6285566722374523
False,18,0.8689404030101889
False,126,0.7505106488560862
False,175,0.9439383355733841
False,18,0.7346395283394218
False,247,0.7686743682612438
False,208,0.7132509817532254
False,246,0.8212034769493337
False,57,0.7943294148321284
False,85,0.7789994195964468
False,187,0.5756974582395633
False,150,0.8525432194924225
False,209,0.8141243273816723
False,223,0.7091258150809476
False,155,0.6151744027316364
False,141,0.8905745215731008
False,59,0.847785827098002
False,186,0.8242733553868095
False,98,0.8979086375486801
False,219,0.8953359874015051
False,135,0.9090333963530574
False,212,0.5155017881801746
False,143,0.8220072903222728
False,95,0.8954011703082144
False,122,0.7573241910573442
True,241,0.9028546551143822
False,136,0.8434741024537001
True,179,0.8717341461045066
False,82,0.9595971093899086
False,233,0.6176158179542185
False,155,0.7570551425061954
False,145,0.7704552309369828
False,64,0.16623748876160624
False,71,0.8427557490124905
False,31,0.8856907020144703
False,154,0.8837972169180017
False,176,0.40807863255973853
True,133,0.7621768822508365
False,258,0.8791498274066791
False,24,0.9298698770549334
False,144,0.9475614387041537
False,148,0.754325992916793
False,41,0.8710870904828394
False,30,0.6692628411039365
False,226,0.80247654641175
True,186,0.9286226582709288
False,161,0.28152598589152533
False,247,0.8844283063810298
False,102,0.8322332657846514
True,137,0.9182244985765073
False,167,0.7517508809177239
False,118,0.9650899360993992
False,201,0.8092410882686645
False,236,0.7942525737771964
False,194,0.6282782352404934
True,87,0.803744599831268
False,249,0.8126888382192857
False,175,0.8651135702091223
False,118,0.5909918678526508
False,249,0.7490947587914157
False,32,0.8875867836468393
False,56,0.7584187587091106
False,157,0.8032112421471025
False,115,0.9842330842079032
False,111,0.5904065279238602
False,88,0.8687366557991397
False,127,0.8760391440880969
False,13,0.7653166100809113
True,123,0.5635225078996821
False,43,0.7060849285865528
False,192,0.792637152285318
False,126,0.9304632086242408
False,127,0.9367954046743786
False,38,0.8048147155243176
False,207,0.4325582010840147
False,216,0.7369540556674545
False,139,0.9789385341021936
False,200,0.8322938064782486
False,138,0.9104069853137213
True,155,0.6977484340907669
False,200,0.6586931457062966
False,86,0.8972530576697653
False,92,0.8291281323369822
False,138,0.7025458118329805
False,235,0.9439668673030324
False,31,0.7763296347962488
False,228,0.9854607171792461
False,215,0.9327581836092064
False,23,0.8784085165213364
False,248,0.9417011742118592
False,103,0.9726762612731269
False,92,0.6642432056544965
False,232,0.9467254925988902
False,164,0.854546243216144
False,55,0.7633319590740959
False,18,0.8994976403651701
False,119,0.7922997393596745
False,182,0.6279575618193287
False,145,0.8842768690945644
False,125,0.9102873464543375
False,129,0.878888378492102
False,211,0.7238669663765664
True,124,0.9758900872813773
False,105,0.9417500783425747
False,251,0.6661198099499397
False,138,0.7577856980099809
False,134,0.8226554117862676
False,128,0.8958372956935924
False,121,0.9379768670972183
False,72,0.775914960302392
False,163,0.8333204681762992
True,258,0.9214003357757589
False,226,0.6033124776562915
True,25,0.8675590812693023
False,234,0.8583331882667199
False,229,0.8851879058574579
False,120,0.9135586698511494
False,53,0.9574125489922822
False,157,0.9146142706895982
False,177,0.7709081888131946
False,231,0.8069568302588309
False,64,0.6560235619248219
False,173,0.6919158487720468
False,242,0.9099453846329182
False,259,0.9590727988016383
False,212,0.9766885929617581
False,199,0.7655539125086954
False,117,0.9181945644860172
False,185,0.9731810423965847
False,183,0.5984724825821188
False,245,0.9581383797415043
False,111,0.7262063456872995
False,90,0.47332396029524915
False,20,0.8651458393134346
False,90,0.5657891910960884
False,185,0.8348731738793926
False,196,0.879315093972048
False,81,0.7271382349035554
True,118,0.8565761549915324
False,98,0.605859452556851
False,91,0.6100937556781024
False,190,0.8181774137925538
False,156,0.9012574898934597
False,168,0.8444479133703086
False,194,0.8735915273833962
False,163,0.9469883811792575
False,124,0.7571539762970155
False,247,0.8488364252035687
False,83,0.7159276560887403
False,174,0.8299786318860112
False,178,0.7005649237150616
False,133,0.8996258597675256
False,195,0.6336958814804887
False,40,0.7769979903913874
False,113,0.6291027657059513
False,70,0.9088068317118836
False,98,0.8187455791112374
False,14,0.7466371920750393
False,193,0.8292237215930229
False,92,0.6724177679312225
False,203,0.8186992212470926
False,247,0.8617453584920172
False,239,0.9062449896042992
False,196,0.85200437681264
True,237,0.8688367469234082
False,189,0.9707949005645633
False,174,0.5647664856210771
False,35,0.9015057762649334
False,90,0.9546108759946268
False,28,0.7782811052622056
False,155,0.8549382841828286
False,169,0.8465327209261458
False,165,0.8232779134239009
False,131,0.6209293781746014
False,176,0.9198838249870478
False,137,0.7373832738851464
False,199,0.9388655987280504
False,122,0.6204609980535345
False,87,0.6789718966632327
False,137,0.9420929834311733
False,146,0.9262700228328418
False,114,0.7020377364351227
False,143,0.7452952219082639
False,215,0.610795967463042
True,36,0.9415896193325799
False,243,0.3793354145434707
False,122,0.8007896414078074
False,147,0.9719903013752389
False,251,0.8413821073165991
False,139,0.5299339046324504
False,89,0.7930501702910353
False,139,0.6332862354604327
False,203,0.8923423711320857
False,98,0.9696736969815304
False,106,0.8345901573622416
False,102,0.7921561204902182
False,174,0.907698778385893
False,123,0.9109771497202899
False,105,0.6848096051530543
False,208,0.8015954251260147
False,171,0.7131635592638549
False,223,0.5488920006247778
True,62,0.9377093937754339
False,184,0.9795049510576127
False,138,0.7446473372385328
False,75,0.8860309630446208
False,140,0.6889304133333273
True,186,0.9384097954431947
False,160,0.8659867954344078
True,216,0.9319984451733323
False,192,0.9120123069809357
False,132,0.9915766681387492
False,158,0.7044289699073788
False,81,0.6721191232974454
True,113,0.8735014686761678
False,166,0.8082846359304788
False,149,0.8758418066570564
False,223,0.8089465394714626
False,238,0.7700218502204857
False,69,0.934345214696172
False,153,0.8789366834925226
False,196,0.7425914925632326
False,149,0.9791058271833711
False,217,0.8359214562326649
False,95,0.8058336662325547
False,89,0.8363818349510423
False,226,0.9722439778685307
False,105,0.8353540906377336
False,107,0.8437208585647965
False,239,0.907276020736832
False,26,0.8962581291015197
False,158,0.8752436357070756
False,244,0.8918907669000068
True,119,0.7571173676078248
False,237,0.8243524748793903
False,17,0.6781994815123947
True,101,0.6589359379924361
False,153,0.9897186475382616
False,67,0.8836072687248134
False,171,0.9103315147710559
False,186,0.9040774522183105
False,58,0.7438980132620427
False,158,0.9065479492483273
False,141,0.6042268047808294
False,180,0.7656430544200977
False,138,0.9577160762127471
False,231,0.8306452471867132
False,231,0.8879180140674935
False,179,0.7124034962820953
False,31,0.5413246870222057
False,164,0.7109476202481423
False,159,0.9124768663048347
False,253,0.8557263071944167
False,132,0.8249729713564823
False,200,0.8753738093128451
False,79,0.9092857882160991
False,50,0.9364935609729691
False,198,0.7838272980607011
False,129,0.6377766194912052
False,114,0.7611663466211572
False,174,0.8765466264102401
False,215,0.8810992844837686
False,129,0.9351269266243029
False,199,0.8661269539129272
False,128,0.6357788104833306
False,73,0.7235267129946912
False,233,0.8794722913706212
False,141,0.9542736821820212
True,150,0.966219441926517
False,244,0.7638824145457629
False,244,0.8813658103429739
False,93,0.720430613485608
False,114,0.730449373019052
True,118,0.7308440605896604
True,208,0.9808910236067504
True,233,0.8843545111800543
False,257,0.8478412105852043
False,229,0.5261311761937274
False,181,0.9300634345310497
False,200,0.6670825685666636
False,116,0.8450681120245195
True,149,0.8951916417369926
False,111,0.8131449178494246
False,107,0.4679878174299702
False,161,0.6416068002663629
False,97,0.6367059310829443
False,150,0.9405693375725505
False,25,0.7685222460639285
False,249,0.7397790729343908
False,35,0.7375193486275025
False,233,0.8496417729398265
False,55,0.9148204367293226
False,254,0.7775071674136775
False,103,0.578329810346587
False,176,0.7316674655468652
False,189,0.7295082251462017
False,171,0.9345990134929856
False,244,0.7908840162805382
False,133,0.6603746720938652
True,210,0.9486199455312452
False,217,0.662610641580871
False,106,0.8651510624368811
False,256,0.8942230592489939
False,66,0.7732573495320094
False,73,0.9511290108720292
False,163,0.7604643907165483
True,203,0.9215240955932128
False,86,0.31547603203621294
False,225,0.9254125594646052
False,250,0.6468782323280823
False,114,0.6916282097298956
False,192,0.8146239047647398
False,171,0.4298759025099781
False,227,0.8687258366573658
False,155,0.9547232963694126
False,106,0.8964661415673131
False,117,0.8980074947315635
False,162,0.8779457788927489
False,250,0.9861680517214737
False,140,0.8943786732440493
False,232,0.8751972395048347
True,93,0.7936223473964908
False,167,0.6672127466436435
False,222,0.9547019876568383
False,204,0.8291307052800133
False,238,0.8606611599805212
False,191,0.6840025772313003
False,181,0.9174577922473586
False,259,0.7688364213772535
False,129,0.9360247690912691
False,119,0.8046522088694693
False,156,0.8468930636204667
False,126,0.9305014756312542
False,253,0.9143524410882746
False,160,0.8784775397870832
False,113,0.8672269212966823
False,114,0.6499614208505333
False,101,0.7970755574270338
False,135,0.8385633002184301
False,22,0.9172549373842226
False,250,0.8401808720363698
False,163,0.8558330810652327
False,123,0.7255873297154946
False,130,0.80348000091105
False,116,0.9708408240682455
False,182,0.822086863826637
False,187,0.9268520609804147
False,94,0.5884718200735043
False,118,0.9156826262153202
False,88,0.8042882763907188
False,150,0.7637604002061367
False,184,0.8491591630714619
False,91,0.7820295133602938
False,200,0.9120057532999548
False,166,0.8531033609130317
True,210,0.9476255029841575
False,104,0.42853013656447053
False,144,0.884444692939003
False,33,0.5453493642683399
False,232,0.9644883814069845
False,122,0.8335334043665961
